callid,rm ai label
021389efe0da41888b04a606ac2959b2,D
b3febda27ba34b34b9e82af3b715bc64,D
319b283f78a440b18b1a1efac7a7ae19,D
655e51f7f7a84118a5a38fc4ded0c9bc,D
f8a28f4c70e74eb8ab87450998364c6e,D
33ff2adb292743ceb9dd0896f81807fb,D
909485e0110240e4ab8b5a7f725de921,D
98e2b28b366241d3955404e39f80a5ce,D
aa1503caefe74864b1ad2be086e2714d,D
35d4918b6bf84e048cbeb88cd4a2fc03,D
c5e6b1f802e043789aa01a73703347fb,D
6a1302bfbb214b1ab088c76326664e0b,D
dc09f24c635e436d844bed7306225f19,D
89ed5a545658416492c5698b5987af75,D
727edfded1df43cf99ec5d4d068e90fd,D
108f254d93f0492586851db10daffff6,D
4ed620e01cf341058df030dc45627fc5,D
f95bbfe2b013421287513a9f04826849,D
861715619bbd459193a8eaf8166a71bc,D
09a922dd30ae4118b0d25c3c15d562ab,D
896267b6bd384b9c9385c0ed51567bd8,D
eae4daf2ec10417fb3cf486acb172b3e,D
ca04d9ab7c1a4da797a147347a8757a2,D
16c2b5a4b12a400f8b66839f801e2434,D
c567b8c76453452a99cfd278d1809c47,D
891872c9846746c596b796953096d755,D
40f6e66f68c846cda35be80cbe46bd9a,D
da51df7903f64aff841fef5bef879aff,D
9b5ed478f2f94c93ae27037e6add2958,D
abe77f0da947488d88e54ae9b6659ca9,D
73321e8af7f6459db4d55ceb42e98322,D
6fe5f584ee774e7bb82d847b36d46e9b,D
a8ec8281529f49c5b061dd2e5449d2b0,D
cc96dd7876f947b6a505b6279304279e,F
579e6043229b4c4b92101cd640d78c6a,F
72160891f53b48e5aa87ac6a0e065121,F
2370da8b8ffb4b32ae14b58eda8c8a6d,F
1a544491b75642b2a60439d0cd4eed0e,F
6551842240b5456f8c54df4d2d93c794,F
b7554e073b2942f38cf9da66c8faaf40,F
7a4ae00fa357459cab4e62b4c09686a2,F
bfbc89bb096b43478405960d9e1dc18f,F
9282bc8d957142a0a217e29ee58a7e39,F
8fdcb17538a1453199048458a99bf1d3,F
97990cd022b644b399c4cd792748bb12,F
d3f7a31114954e399367ccf5b4f69b9a,F
64d43744c6224703b7dc63e5e44b76e8,F
fec005de7ab4490c9d348d7f8a57ab03,F
6d4a626e58354efc8e830b7f6b2edd4a,F
c921d36dfe5e4d2184a90018aef97af7,F
2e4ba33ec79941e6b068881831956429,F
ae758ca969484c2ba1b1560031c3f0fb,F
23c415c22a064f7f829c4c4f1ecc557f,F
024593215b0b4ffdb6e1f3d25e9649d5,F
67157618965b49a7a8c819ea10f3d18e,F
35635f9343704ec0aaa12a8ea3558588,F
2c39eca424ab4a9da171dc2760072364,F
03871292c3fe4ab19dfbb28374c85138,F
c114912a089c4e3187cb7736d3b630c2,F
ddf3db5e708146afa2396f28f7eeb75d,F
adea25629a4749428edeb209b7d2f985,F
52eb72f8a0844231bb55e413919f1b0d,F
f4ab138596b04e9b9900eba5bc31855b,F
8b86e9e29d8f43cebb1a6be07d96ff2d,F
6ae85605705149b6b3cd448ee208bf1c,F
69a3bc29e47742079fb29c5c3ce04935,F
5f0a3c43c4b144689e45addbd1b87e27,F
8091d53277ff4958bb7096428812b723,F
fd867fec087340569987974df73e6e7b,F
b15954ba6ae94999ba4cda9c74cddaea,F
1b87d3b7061a44818d19baebc4d506ea,F
6318adc051b44dd18e7fc3ffeeca3cf5,F
db474c23b5044109885a62ea516d1261,F
9c38ada5946841d296cece335fc29178,F
c9889b8715534dfe8275107050bd6945,F
c9bd33ec162949d6a23b333d8cf71c92,F
78ddbe91e07f48e8aedf2da0cf373a81,F
71e577642b23402abb82b3e7ffa8a369,F
0c5b23dabe404f91b3cfbcee05d2975c,F
165258f16445491b8f77c84b87af34f3,F
bc21bf6c48284e40a3e8f7b282e9ec6f,F
b2c4848fee0a458781efa3fff882993f,F
dea474c81e474e108c91cff56066f45f,F
f970cf6a44424e67bbf45af8603d4400,G
d6b2ea25913b4e5b87c996df9abc44f5,G
0af6011f39004d56adf87d782935eb2d,G
2c04a1c8b25c456f80038c62d8db929d,G
efd37dafe95a403ba9746a65cd3fdf69,G
bbdda3252d7f4bd9874d7d11a7426b9a,G
e0cafd3397c7464fa8037c13846d128e,G
88485de6922d4534a4cfbba6ebbb72fa,G
8a9b691d9fa445a48aff4492f53834af,G
cabda20c367142bc829dd09671eb0d96,G
ed0e385b555f4b46ba370fdd6adf6096,G
6d24165c66df41ecba0915fb8ee837b8,G
c8c10d58db50407582787d787833ec91,G
e68353a5afaf433c8752841f4c3bfd6b,G
243268f8ac3a438f9530b59fa8fe5ae2,G
6bd275f1761e4ae09a6e3b72a1977524,G
4e8fbe590dc44635a0fe8eba65d17c79,G
24b3f6e71dc64c4ba0dfe62ec507cb00,G
aee1131a6fe24659b3ee2470baaaf96c,G
1d5f7436c60f417aad348dd9a680ea3f,G
b5b7b45d1a7844caa7bebe94662adf1b,G
71f344425f5c4c9bb4df26290c4587dd,G
cf85e21764484f60ad14627e6091519d,G
84d5885a4bc44d5bb8b071a376cbf6fc,G
7a936cde0d174b9b9672d2d857cf8b82,G
0bd26fc11e8f41ecb9e7382c23675d0d,G
b437052dd5574d04afe3648d1d9c9ac5,G
7400e561483a4bf886b4b1ec52e06f30,G
c57993b89a784bc9b2fd5838ca4da1aa,G
7f26da6a9c344ce88facfeb88ef14b6c,G
c30b9ddade704c26b03e4a731bc4b16f,G
ba491949b4084c95ac2de687fa60fb9a,G
3dc3180abf1542d5990307e7b3fa4b02,G
bce6f0db94d04468b9e6150541f7a5fc,G
9fa8d332a9a047d484905e1749001d3d,G
8c0832b13bd14c65ab7eac4514ba0f81,G
c7630a17aa55428e97927994ede1f559,G
e1df720137ef45b0afc480ab2b3add9a,G
908a2f75bcb94e0da4197b24c55679ec,G
6fda3446e8fd419f805e69958b36b338,G
95fd970819e144109db03f75fc715e44,G
ebb0ce307b474939a3621633390e0152,G
e389c48dd6bc4a9780c3ffa5f137b43e,G
3fe73ce6aae54155a06bf0fe9b2ee85a,G
dd5969bae8e14df1b4f2bd46b82d13a5,G
91cf08a89653423c8b6f2a03aeba1ca7,G
a35bc51e11ae45aba31b9ac76bd6d36a,G
6d8500c344ad447999c3d0e4f815b07b,G
cbad00ee250b44df93c2f8bf593a47b9,G
ca6ca12145984c59897f4d3251c22b18,G
